,Tiempo [s],Corriente tubo [A],Err corriente tubo [A],Tension tubo [V],Err tension tubo [V],"Medicion ""corriente"" [V]","Medicion ""tension"" [V]","Rango ""corriente""","Rango ""tension""",Hora
0,0.0,4.755720053835801e-10,2.380541433371742e-12,26.58144524579747,0.3987550853241352,7.067e-06,0.024310709,0.1,0.1,13:02:25
1,1.321117877960205,3.2987886944818304e-10,1.6512550249747717e-12,26.64704624756962,0.3997391500564001,4.902e-06,0.024370704,0.1,0.1,
2,2.406255006790161,1.9259757738896364e-10,9.640752292670697e-13,26.75639426092405,0.40137947664278495,2.862e-06,0.024470709,0.1,0.1,
3,3.492410659790039,1.4777927321668908e-10,7.397312419552117e-13,27.538286700873417,0.41310883278768373,2.196e-06,0.025185807,0.1,0.1,
4,4.574236154556274,2.5773889636608343e-10,1.2901487777971448e-12,41.51125716688609,0.622720919299284,3.83e-06,0.037965126,0.1,0.1,
5,5.6577842235565186,4.728129205921938e-10,2.3667304667167525e-12,46.50274321105063,0.6975995111222895,7.026e-06,0.042530213,0.1,0.1,
6,6.740934133529663,5.078061911170929e-10,2.541893946298186e-12,56.35929621093671,0.8454601619794331,7.546e-06,0.051544762,0.1,0.1,
7,7.816793441772461,5.477119784656796e-10,2.7416476837160215e-12,64.86083160546835,0.9729938523171064,8.139e-06,0.059320047,0.1,0.1,
8,8.90708589553833,5.561238223418574e-10,2.783754289425741e-12,72.09415099,1.0815027066929497,8.264e-06,0.065935454,0.1,0.1,
9,9.988799810409546,5.645356662180351e-10,2.825860895140019e-12,80.95644710592406,1.2144482527834852,8.389e-06,0.074040681,0.1,0.1,
10,11.071524858474731,4.804845222072678e-10,2.4051316910764616e-12,89.87951932948103,1.3483054960156742,7.14e-06,0.082201491,0.1,0.1,
11,12.15207576751709,5.071332436069987e-10,2.538525417843646e-12,97.91626592308862,1.4688667691077417,7.536e-06,0.089551692,0.1,0.1,
12,13.236191511154175,3.8593539703903094e-10,1.9318534440044068e-12,106.33956948593672,1.595226848050161,5.735e-06,0.097255426,0.1,0.1,
13,14.317596912384033,3.2362045760430684e-10,1.6199277105377156e-12,114.95346361036708,1.7244425889979422,4.809e-06,0.10513347,0.1,1.0,
14,15.376960754394531,3.1312247644683713e-10,1.5673786669950355e-12,122.80836546649367,1.8422757193086778,4.653e-06,0.11231736,0.1,1.0,
15,16.44139528274536,3.7960969044414533e-10,1.9001892766348653e-12,131.04443811773416,1.9658268947951645,5.641e-06,0.11984986,0.1,1.0,
16,17.498576164245605,2.549798115746972e-10,1.2763378113067867e-12,139.07295252581014,2.086264400232849,3.789e-06,0.12719253,0.1,1.0,
17,18.558430910110474,3.446164199192463e-10,1.7250257977279907e-12,146.78111793444305,2.201896326726753,5.121e-06,0.13424222,0.1,1.0,
18,19.609707355499268,5.911843876177658e-10,2.959254622070745e-12,155.92001247044306,2.3389909745795445,8.785e-06,0.14260042,0.1,1.0,
19,20.67189621925354,7.088156123822342e-10,3.548073396899843e-12,164.39773781472152,2.4661672473503677,1.0533e-05,0.15035393,0.1,1.0,
20,21.723631381988525,5.050471063257066e-10,2.528082979634817e-12,171.93275595753164,2.579201687730758,7.505e-06,0.15724526,0.1,1.0,
21,22.782151222229004,2.4165545087483177e-10,1.2096409488183598e-12,180.46563831520254,2.7072052982103822,3.591e-06,0.16504921,0.1,1.0,
22,23.83195924758911,3.1870794078061914e-10,1.5953374529777798e-12,188.6077107761519,2.829346358256235,4.736e-06,0.17249574,0.1,1.0,
23,24.88977861404419,5.435397039030956e-10,2.720762807285758e-12,196.67362537844306,2.9503449902406698,8.077e-06,0.17987262,0.1,1.0,
24,25.95292067527771,6.99057873485868e-10,3.499229734208183e-12,204.84325048098734,3.0728993910926636,1.0388e-05,0.18734435,0.1,1.0,
25,27.00655198097229,3.775235531628533e-10,1.889746838461561e-12,213.66659675772152,3.2052603025703603,5.61e-06,0.19541395,0.1,1.0,
26,28.06536555290222,2.89300134589502e-10,1.448132760648865e-12,221.37777167327846,3.3209373356998553,4.299e-06,0.20246639,0.1,1.0,
27,29.11580777168274,5.680349932705249e-10,2.843377243118454e-12,228.61063109089875,3.429439133287821,8.441e-06,0.20908138,0.1,1.0,
28,30.170360565185547,6.20592193808883e-10,3.106459315722742e-12,237.59739212939243,3.564251549403847,9.222e-06,0.21730044,0.1,1.0,
29,31.22478985786438,3.417900403768506e-10,1.7108779782910662e-12,245.36084557302533,3.6807127818961045,5.079e-06,0.22440069,0.1,1.0,
30,32.28271794319153,3.1729475100942123e-10,1.5882635432702703e-12,254.49354453031648,3.817714428067514,4.715e-06,0.23275322,0.1,1.0,
31,33.34495711326599,5.806864064602961e-10,2.9067055781234907e-12,262.1727758589747,3.932912346714969,8.629e-06,0.23977645,0.1,1.0,
32,34.40044283866882,6.458277254374158e-10,3.2327791329620785e-12,270.811976043,4.062510927829084,9.597e-06,0.24767764,0.1,1.0,
33,35.44909882545471,3.838492597577389e-10,1.921411005828474e-12,277.94549671156966,4.1695224021771295,5.704e-06,0.25420177,0.1,1.0,
34,36.50442147254944,3.215343203230148e-10,1.6094852723948394e-12,286.8819518901013,4.303580143273689,4.778e-06,0.26237482,0.1,1.0,
35,37.60644316673279,4.349932705248991e-10,2.1774191677767557e-12,295.38837917929106,4.431186979384242,6.464e-06,0.27015458,0.1,1.0,
36,38.66598391532898,7.116419919246299e-10,3.562221216438675e-12,303.6137224038608,4.5545772471997665,1.0575e-05,0.27767727,0.1,1.0,
37,39.71672987937927,5.484522207267833e-10,2.7453530650182887e-12,311.5252430431646,4.6732596944526446,8.15e-06,0.28491294,0.1,1.0,
38,40.77184534072876,4.006729475100942e-10,2.0056242169478524e-12,320.01462802941774,4.800610816945432,5.954e-06,0.29267711,0.1,1.0,
39,41.82574486732483,4.46164199192463e-10,2.233336740043549e-12,328.29579301746844,4.924838427941652,6.63e-06,0.30025085,0.1,1.0,
40,42.879782915115356,6.199192462987887e-10,3.103090787263415e-12,336.66007675243037,5.05031295036973,9.212e-06,0.30790061,0.1,1.0,
41,43.940755128860474,6.275908479138628e-10,3.141492011700973e-12,344.6813836551392,5.170642363906126,9.326e-06,0.31523669,0.1,1.0,
42,44.99226188659668,4.5881561238223416e-10,2.29666507491867e-12,352.7216637576962,5.291256359307067,6.818e-06,0.32259012,0.1,1.0,
43,46.05587291717529,4.1742934051144007e-10,2.089500575271315e-12,361.21760759332915,5.418705896277507,6.203e-06,0.33036029,0.1,1.0,
44,47.10687494277954,5.673620457604307e-10,2.8400087146610043e-12,369.16823467874684,5.537975057841326,8.431e-06,0.33763173,0.1,1.0,
45,48.16158103942871,5.764468371467026e-10,2.8854838488388486e-12,377.39584522779745,5.66139927865164,8.566e-06,0.34515649,0.1,1.0,
46,49.220804929733276,4.0558546433378197e-10,2.030214474604196e-12,386.08721527439246,5.791780418887224,6.027e-06,0.35310539,0.1,1.0,
47,50.27755546569824,3.9925975773889636e-10,1.9985503072118594e-12,393.8530592261139,5.908277572663824,5.933e-06,0.36020783,0.1,1.0,
48,51.332167625427246,5.890982503364737e-10,2.948812183849976e-12,401.99421155081006,6.030404854682806,8.754e-06,0.36765352,0.1,1.0,
49,52.38501834869385,6.563257065948855e-10,3.285328176941544e-12,405.8797457187722,6.088692633338037,9.753e-06,0.37120713,0.1,1.0,
50,53.439152002334595,0.0007355329744279947,3.68177345539441e-06,383.8309759215189,5.921897664724276,10.93002,0.3610382,100.0,1.0,
51,54.49584698677063,0.0007785983849259758,3.897341065160381e-06,389.11637183835444,6.010785130991206,11.569972,0.36645737,100.0,1.0,
52,55.563087463378906,0.0008461179676985196,4.2353161338377206e-06,395.3358350713924,6.119136029989039,12.573313,0.37306316,100.0,1.0,
53,56.6098690032959,0.0008853666218034994,4.431778641778717e-06,400.3603684875949,6.203259415388175,13.156548,0.37819188,100.0,1.0,
54,57.65894412994385,0.0009254954912516824,4.6326471431938155e-06,407.31999637531646,6.316607800017418,13.752863,0.38510235,100.0,1.0,
55,58.71026587486267,0.000995378061911171,4.9824503506211265e-06,412.6989106365823,6.412876190185664,14.791318,0.39097151,100.0,1.0,
56,59.75998282432556,0.0010578035666218035,5.294926574191231e-06,417.1914514801266,6.494185579505948,15.718961,0.39592867,100.0,1.0,
57,60.80616760253906,0.0010987081426648722,5.499677941567797e-06,424.7633180883545,6.616891212871483,16.326803,0.40340962,100.0,1.0,
58,61.85829496383667,0.0011548381561238222,5.780641543158102e-06,430.46437694303796,6.71492647035311,17.160895,0.4093865,100.0,1.0,
59,62.90986227989197,0.0011937961641991924,5.975649197443545e-06,436.15423645620257,6.808965770768784,17.739811,0.41511976,100.0,1.0,
60,63.949952125549316,0.0012666212651413192,6.340181492840933e-06,441.5909692456962,6.9067574539397585,18.821992,0.42108179,100.0,1.0,
61,65.00477504730225,0.001328379138627187,6.649315830993868e-06,446.2522919108861,6.990449950360232,19.739714,0.42618424,100.0,1.0,
62,66.05279660224915,0.0013876745625841186,6.946124166608244e-06,452.63606223886075,7.099432342852909,20.620844,0.43282853,100.0,1.0,
63,67.10413885116577,0.0014151617092866755,7.083713439424641e-06,458.0560754670887,7.186866554868722,21.029303,0.4381591,100.0,1.0,
64,68.15352368354797,0.0014895228802153432,7.455934665023854e-06,463.49536018810124,7.285038938695781,22.13431,0.44414434,100.0,1.0,
65,69.19300651550293,0.0015411808209959623,7.714512922858695e-06,468.6652953735443,7.374109785740357,22.901947,0.44957469,100.0,1.0,
66,70.24638724327087,0.0016394378196500673,8.206346765790172e-06,474.0457024602531,7.476725749825143,24.362046,0.45583084,100.0,1.0,
67,71.28908681869507,0.0017043941453566624,8.531491231147285e-06,478.6540072320253,7.560335907163111,25.327297,0.46092827,100.0,1.0,
68,72.33982110023499,0.001756036608344549,8.789992013561708e-06,484.0825549679747,7.653282808662979,26.094704,0.46659493,100.0,1.0,
69,73.39379048347473,0.0017970744279946166,8.99541034325316e-06,489.6509417397468,7.745963497954352,26.704526,0.47224536,100.0,1.0,
70,74.44470238685608,0.0018814701211305519,9.417860231306797e-06,496.04814235113935,7.8607426704683965,27.958646,0.47924306,100.0,1.0,
71,75.48790669441223,0.001931385262449529,9.667714756802777e-06,499.3819176478481,7.921880372966675,28.700385,0.48297042,100.0,1.0,
72,76.53686451911926,0.001983705585464334,9.929608625781774e-06,506.4133616650633,8.039023785976024,29.477865,0.49011226,100.0,1.0,
73,77.58630895614624,0.0020834172274562584,1.0428723810833756e-05,510.94608522645564,8.129247728665026,30.95958,0.49561291,100.0,1.0,
74,78.63677477836609,0.0021057968371467027,1.0540746868612124e-05,515.1039310744304,8.196609323736046,31.292141,0.49971972,100.0,1.0,
75,79.68323683738708,0.002186855921938089,1.0946495077121956e-05,521.3356190417722,8.308161813846914,32.496679,0.5065207,100.0,1.0,
76,80.73459529876709,0.002274307065948856,1.1384239286865055e-05,525.8097876763292,8.394774272378067,33.796203,0.51180117,100.0,1.0,
77,81.77765369415283,0.002317392059219381,1.1599904919880335e-05,532.1917637505063,8.500116148609122,34.436446,0.51822351,100.0,1.0,
78,82.83208727836609,0.0023756332436069985,1.1891436168815407e-05,536.3091653049368,8.57486523076427,35.30191,0.52278071,100.0,1.0,
79,83.88176226615906,0.002448226244952894,1.2254806669756207e-05,541.242138353671,8.665048164985942,36.380642,0.52827886,100.0,1.0,
80,84.92192935943604,0.002523508882907133,1.2631640377667414e-05,546.8299913860759,8.765654668875841,37.499342,0.5344125,100.0,1.0,
81,85.97528314590454,0.0025490462987886944,1.2759470105458953e-05,552.1049293963291,8.850477944856289,37.878828,0.53958389,100.0,1.0,
82,87.0204586982727,0.0026594183714670257,1.3311946991597058e-05,556.6967937631646,8.943965478364207,39.518957,0.54528351,100.0,1.0,
83,88.06981325149536,0.0027336026244952896,1.368328263945595e-05,561.9617726768354,9.039483625966795,40.621335,0.55110693,100.0,1.0,
84,89.11985063552856,0.0027979746298788695,1.4005502239267523e-05,567.1559799155697,9.131752782437246,41.577903,0.55673227,100.0,1.0,
85,90.1730101108551,0.0028757298115746972,1.4394712477165386e-05,571.7924138763292,9.21863801292586,42.733345,0.56202937,100.0,1.0,
