,Tiempo [s],Corriente tubo [A],Err corriente tubo [A],Tension tubo [V],Err tension tubo [V],"Medicion ""corriente"" [V]","Medicion ""tension"" [V]","Rango ""corriente""","Rango ""tension""",Hora
0,0.0,6.520861372812921e-10,3.2641064476416126e-12,26.576630547113922,0.3986828981604265,9.69e-06,0.024306308,0.1,0.1,13:06:06
1,1.3276762962341309,4.7907133243607e-10,2.398057781325539e-12,26.642621207088606,0.3996728021633755,7.119e-06,0.024366659,0.1,0.1,
2,2.3992531299591064,4.6090174966352626e-10,2.3071075131179686e-12,26.743970285810132,0.40119316126160653,6.849e-06,0.02445935,0.1,0.1,
3,3.4863290786743164,4.553162853297443e-10,2.2791487269725835e-12,27.491941437481014,0.41241366433226495,6.766e-06,0.025143425,0.1,0.1,
4,4.568228483200073,7.781965006729475e-10,3.895368681358746e-12,39.973663870303795,0.5996552096094541,1.1564e-05,0.03655889,0.1,0.1,
5,5.6538872718811035,7.179676985195155e-10,3.5938853839788536e-12,46.59710917225316,0.6990151734093522,1.0669e-05,0.042616521,0.1,0.1,
6,6.729604005813599,7.130551816958277e-10,3.5692951262081843e-12,56.15803993158227,0.8424411114137955,1.0596e-05,0.051360701,0.1,0.1,
7,7.814932823181152,7.277254374158815e-10,3.642729046676147e-12,64.5108015411772,0.9677430029716435,1.0814e-05,0.058999921,0.1,0.1,
8,8.899252891540527,7.207267833109018e-10,3.607696350672287e-12,72.59704161497469,1.089046732770203,1.071e-05,0.066395387,0.1,0.1,
9,9.986793994903564,7.186406460296097e-10,3.597253912440646e-12,81.45041242136708,1.2218583856961502,1.0679e-05,0.074492451,0.1,0.1,
10,11.06891942024231,6.430013458950202e-10,3.2186313134299117e-12,89.60737167444303,1.3442229764779368,9.555e-06,0.081952594,0.1,0.1,
11,12.144738912582397,6.584118438761777e-10,3.295770615168754e-12,97.86713042516458,1.468129708805899,9.784e-06,0.089506756,0.1,0.1,
12,13.235265016555786,6.423283983849259e-10,3.2152627849699196e-12,106.72412935755696,1.6009957850468168,9.545e-06,0.097607138,0.1,0.1,
13,14.317464113235474,6.317631224764469e-10,3.162376888150584e-12,114.55978947237975,1.718537064242263,9.388e-06,0.10477343,0.1,1.0,
14,15.374325513839722,6.668236877523552e-10,3.3378772209253296e-12,122.572654881,1.8387398511507465,9.909e-06,0.11210179,0.1,1.0,
15,16.426836252212524,6.660834454912517e-10,3.334171839618644e-12,130.9190859042785,1.9639465221754802,9.898e-06,0.11973522,0.1,1.0,
16,17.487661838531494,6.598250336473755e-10,3.3028445249356692e-12,139.33987948791142,2.0902687213044078,9.805e-06,0.12743666,0.1,1.0,
17,18.54325771331787,7.011440107671602e-10,3.5096721724385585e-12,147.07926232910125,2.206368936687809,1.0419e-05,0.1345149,0.1,1.0,
18,19.602256298065186,7.543741588156124e-10,3.776122773780325e-12,155.51242144,2.332876647107112,1.121e-05,0.14222765,0.1,1.0,
19,20.66166663169861,7.515477792732168e-10,3.76197495423807e-12,163.9309078879494,2.4591642371447313,1.1168e-05,0.14992698,0.1,1.0,
20,21.72082257270813,7.207267833109018e-10,3.607696350672287e-12,171.7923158062025,2.577094961812473,1.071e-05,0.15711682,0.1,1.0,
21,22.773759841918945,6.969044414535666e-10,3.4884504431318148e-12,180.1145282503291,2.701938319390539,1.0356e-05,0.1647281,0.1,1.0,
22,23.837620496749878,6.625841184387618e-10,3.3166554916236787e-12,188.81664443969623,2.8324806953453443,9.846e-06,0.17268683,0.1,1.0,
23,24.8964204788208,6.528263795423957e-10,3.267811828947899e-12,196.52688879494937,2.948143786423838,9.701e-06,0.17973842,0.1,1.0,
24,25.943899154663086,6.955585464333782e-10,3.4817133862091613e-12,204.5675156441266,3.068763030596921,1.0336e-05,0.18709217,0.1,1.0,
25,27.00110411643982,7.039703903095559e-10,3.5238199919767098e-12,212.78370012026585,3.1920158461919907,1.0461e-05,0.19460648,0.1,1.0,
26,28.06326174736023,6.409152086137282e-10,3.2081888752040006e-12,221.2671794601772,3.3192783956548895,9.524e-06,0.20236525,0.1,1.0,
27,29.12248182296753,5.673620457604307e-10,2.8400087146610043e-12,229.14825837051902,3.43750419973146,8.431e-06,0.20957308,0.1,1.0,
28,30.182547330856323,5.365410497981157e-10,2.685730111340932e-12,237.82372822649367,3.5676468488828643,7.973e-06,0.21750744,0.1,1.0,
29,31.241638898849487,5.323014804845223e-10,2.6645083820683627e-12,245.99739036772152,3.6902617746386155,7.91e-06,0.22498286,0.1,1.0,
30,32.291247606277466,5.295423956931359e-10,2.65069741539962e-12,253.83583636264555,3.807848048634572,7.869e-06,0.2321517,0.1,1.0,
31,33.35027813911438,7.928667563930013e-10,3.9688026018516144e-12,262.52558171774683,3.938204913299001,1.1782e-05,0.24009912,0.1,1.0,
32,34.400516986846924,9.259757738896366e-10,4.635097532018951e-12,270.6793090436709,4.060520823066818,1.376e-05,0.24755631,0.1,1.0,
33,35.46512150764465,7.508748317631225e-10,3.758606425775659e-12,279.0006271436456,4.185350730666271,1.1158e-05,0.25516677,0.1,1.0,
34,36.517438888549805,4.783983849259758e-10,2.3946892528727887e-12,287.27078626770884,4.309413169364163,7.109e-06,0.26273044,0.1,1.0,
35,37.609236001968384,4.839838492597577e-10,2.422648039031983e-12,295.32674320787345,4.430262375366695,7.192e-06,0.27009821,0.1,1.0,
36,38.66941475868225,5.855989232839839e-10,2.931295835867283e-12,303.3211837521772,4.550188781617105,8.702e-06,0.27740972,0.1,1.0,
37,39.72037172317505,7.915208613728129e-10,3.9620655449254595e-12,311.7978799836962,4.677349636119762,1.1762e-05,0.28516229,0.1,1.0,
38,40.78014039993286,7.347913862718708e-10,3.678098595527627e-12,319.74849920606334,4.79661863365945,1.0919e-05,0.29243372,0.1,1.0,
39,41.830891370773315,6.969044414535666e-10,3.4884504431318148e-12,328.48312238096196,4.9276486533510235,1.0356e-05,0.30042218,0.1,1.0,
40,42.8939688205719,7.319650067294751e-10,3.663950775986866e-12,336.5100271105949,5.048062047241684,1.0877e-05,0.30776338,0.1,1.0,
41,43.94563150405884,7.074697173620458e-10,3.5413363399766767e-12,344.6559936025696,5.17026149987761,1.0513e-05,0.31521347,0.1,1.0,
42,45.00302219390869,5.295423956931359e-10,2.65069741539962e-12,353.1471066168227,5.297638538182846,7.869e-06,0.32297922,0.1,1.0,
43,46.06002330780029,5.848586810228803e-10,2.9275904545633376e-12,361.1488736630506,5.417674840599967,8.691e-06,0.33029743,0.1,1.0,
44,47.11202049255371,9.08479138627187e-10,4.547515791939706e-12,369.5564977477215,5.54379955467707,1.35e-05,0.33798683,0.1,1.0,
