,Tiempo [s],Corriente [A],Err corriente [A],Tension [V],Err tension [V],Hora
0,0.0,5.109959623149394e-09,2.5578586430396185e-11,127.32218737422785,1.9099896366334848,11:23:37
1,1.306668043136597,4.958344549125168e-09,2.481965696635944e-11,116.58032680229113,1.7488485593351635,
2,2.441736221313477,5.06978465679677e-09,2.5377485280804366e-11,108.10149699511393,1.6216590121064345,
3,3.596909046173096,5.009084791386272e-09,2.5073644012912128e-11,99.16966765459493,1.48767036888141,
4,4.7507641315460205,4.839838492597578e-09,2.4226459102992618e-11,90.62432581479747,1.359479498152655,
5,5.904605150222778,4.939973082099596e-09,2.472769613915939e-11,81.47670622141771,1.2222537666507507,
6,7.054805517196655,4.7481830417227454e-09,2.3767665525534373e-11,72.65697143577214,1.0899466529558137,
7,8.205644845962524,4.847644683714671e-09,2.426553403323139e-11,63.77565612258228,0.9567158191264952,
8,9.357656240463257,4.752422611036339e-09,2.378888725488815e-11,54.04878841863292,0.8108005967489753,
9,10.506624698638916,4.749596231493944e-09,2.3774739435318966e-11,45.35399750178481,0.680367839736264,
10,11.657780408859251,4.651547779273217e-09,2.328394483740754e-11,37.473300553,0.5621474908955404,
11,12.808916330337524,4.672005383580081e-09,2.3386348102860486e-11,27.837308398481017,0.4175955413933847,
12,13.960553407669067,4.589502018842531e-09,2.2973366512580122e-11,18.67539415449367,0.2801553315109635,
13,15.116784572601318,4.590242261103634e-09,2.297707189389585e-11,10.938319959797468,0.16408952593062265,
14,16.27199101448059,4.889905787348586e-09,2.4477077621075882e-11,26.092451547291137,0.39142055128389297,
15,17.423831462860107,4.485127860026918e-09,2.2450907747063424e-11,26.616939916240504,0.39928844365231353,
16,18.571917057037357,4.810228802153432e-09,2.4078243850362846e-11,26.656187233607596,0.3998772750519899,
17,19.72295093536377,4.281359353970391e-09,2.143091732670337e-11,26.71791343481013,0.40080312750431796,
18,20.876633405685425,4.314468371467025e-09,2.1596648927369154e-11,26.947746687113924,0.40425092159919407,
19,22.0299768447876,4.686810228802153e-09,2.3460455729175155e-11,41.814844151227845,0.6272760917135101,
20,23.180837154388428,4.600807537012113e-09,2.3029957790856667e-11,45.5249262593038,0.6829319520668136,
21,24.332582473754883,4.287685060565276e-09,2.1462581494310232e-11,55.75948221640506,0.8364630432339346,
22,25.488651514053345,4.317294751009421e-09,2.1610796746938194e-11,64.41528737772151,0.9663109710437308,
23,26.64004230499268,4.853970390309556e-09,2.4297198200838678e-11,73.16844288427848,1.0976193890248012,
24,27.790283203125,4.466823687752356e-09,2.2359283772711177e-11,83.0329184098228,1.2455987935891135,
25,28.94376873970032,4.294751009421265e-09,2.14979510432328e-11,91.38415640094938,1.3708777873327065,
26,30.09967041015625,4.255921938088829e-09,2.1303586950582197e-11,100.16349438991138,1.502578847059938,
27,31.25902032852173,4.204441453566622e-09,2.1045894522718208e-11,109.114754112,1.6368589453433444,
28,32.4209258556366,4.369515477792732e-09,2.1872194556118703e-11,118.50707928456963,1.777755626214439,
29,33.58477020263672,4.610632570659489e-09,2.3079138306501775e-11,127.74555030068353,1.9163404869005423,
30,34.72803997993469,4.461170928667564e-09,2.2330988133572993e-11,136.08999353674685,2.0415173055337226,
31,35.87387728691101,4.217160161507403e-09,2.110955971077869e-11,144.73254413426582,2.1711660780314403,
32,37.022918462753296,4.5718707940780615e-09,2.288511106669649e-11,154.01609455313923,2.3104307651164735,
33,38.175211668014526,4.3250336473755055e-09,2.1649534824329615e-11,162.762485871519,2.441637274771304,
34,39.32866501808167,4.221399730820996e-09,2.113078144013219e-11,171.6667299508861,2.5752118007825886,
35,40.48803472518921,4.130417227456258e-09,2.0675356391149773e-11,180.4001621032658,2.7062239418440552,
36,41.6486804485321,4.189636608344549e-09,2.097178689640446e-11,189.80579558845568,2.847319958334076,
37,42.81223917007446,4.296837146702557e-09,2.1508393481486136e-11,198.6597399019114,2.980139973350023,
38,43.98132562637329,4.202355316285329e-09,2.1035452084464906e-11,207.8689017152785,3.1182886402584744,
39,45.1541953086853,4.339838492597577e-09,2.172364245064365e-11,216.40696085594936,3.246369998175444,
40,46.32017922401428,4.239703903095559e-09,2.1222405414483834e-11,225.95874122989872,3.389658361179308,
41,47.488728761672974,4.26157469717362e-09,2.133188258972023e-11,234.90697112996202,3.523892756263253,
42,48.65936255455017,4.221399730820996e-09,2.113078144013219e-11,244.38349154240507,3.666052141184311,
43,49.83721446990967,4.2100942126514135e-09,2.1074190161856198e-11,252.93375529458228,3.7943165500297154,
44,51.01726961135864,4.1543741588156125e-09,2.079527600463911e-11,262.42342960093674,3.9366732559784667,
45,52.19932007789612,4.122678331090175e-09,2.063661831375858e-11,271.86370350953166,4.0782889009104935,
46,53.3811981678009,4.198115746971737e-09,2.1014230355111425e-11,280.4856386746076,4.207628487924253,
47,54.5676326751709,4.2460969044414535e-09,2.125440643493754e-11,290.2421897478101,4.353988694823916,
48,55.757909536361694,4.03378196500673e-09,2.0191635703030836e-11,299.41129095065816,4.491536377322168,
49,56.95349311828613,4.054239569313593e-09,2.0294038968482073e-11,308.50756791729117,4.627991659118476,
50,58.14906859397888,4.147308209959623e-09,2.0759906455716688e-11,317.5151358521392,4.7631162131527915,
51,59.346490144729614,4.138896366083446e-09,2.0717799849856667e-11,326.68263765359495,4.9006399481281475,
52,60.54876732826233,4.138896366083446e-09,2.0717799849856667e-11,336.4846532223292,5.047682167357944,
53,61.75401830673218,4.0754374158815614e-09,2.040014761524905e-11,345.6091959568481,5.184561451528806,
54,62.96230530738831,4.033109017496636e-09,2.0188267174562046e-11,355.51248333154433,5.333122862245301,
55,64.17033219337463,4.055652759084791e-09,2.0301112878266534e-11,364.55294193869616,5.468740800860913,
56,65.38392496109009,3.997106325706595e-09,2.000805090148192e-11,373.8428730500886,5.6081011140134,
57,66.599280834198,0.0008260104306864064,4.134666130926793e-06,340.4123087563291,5.290733643239531,
58,67.88326096534729,0.0010766261103633916,5.3891444329593445e-06,342.7559564848101,5.381758033062965,
59,69.1018898487091,0.0012193679676985195,6.103651055408266e-06,344.3232504550633,5.437089125748058,
60,70.31795024871826,0.0013697397039030956,6.856349691625824e-06,347.93760162177216,5.524829419914852,
61,71.54544711112976,0.0014797993270524899,7.407262584820486e-06,353.15222180493663,5.62758939990175,
62,72.77227139472961,0.001574077523553163,7.8791801919602e-06,356.9277772641772,5.705243681640634,
63,74.00245118141174,0.0017361479138627185,8.690437445725535e-06,359.81164484721523,5.784633676021363,
64,75.23741722106934,0.0018332557200538358,9.17651890711594e-06,365.3127509317721,5.888804099522837,
65,76.47799825668335,0.001991693674293405,9.969593690258564e-06,367.13109187265826,5.951400157385984,
66,77.72278261184692,0.0021237612382234185,1.0630669220592641e-05,371.6475286411393,6.0485925089463235,
67,78.95623540878296,0.0022486556527590846,1.125583893575967e-05,374.09849831734175,6.113201303687358,
68,80.19032096862793,0.0024068767833109015,1.2047828389317158e-05,377.7530455063291,6.203294369045057,
