,Tiempo [s],Corriente [A],Err corriente [A],Tension [V],Err tension [V],Hora
0,0.0,2.718034993270525e-10,1.360551021687245e-12,26.556332759493667,0.3983783211454515,13:18:39
1,1.3345401287078855,-3.3647375504710634e-11,1.6842423545768617e-13,26.631250853,0.3995021183129888,
2,2.4176316261291504,2.0524899057873486e-10,1.0274035627113653e-12,26.732767776316454,0.4010250525952012,
3,3.4999217987060547,3.0538358008075367e-10,1.5286405900497398e-12,27.55518512093671,0.413362365391511,
4,4.577683687210083,3.327052489905787e-10,1.6654028444019645e-12,41.63890125337975,0.6246357572175995,
5,5.659227609634399,4.13257065948856e-10,2.0686156988974087e-12,46.89490256924051,0.7034823795070665,
6,6.74130129814148,2.1150740242261104e-10,1.0587308766744688e-12,55.90864715667089,0.8386997955523741,
7,7.823247671127319,1.8142664872139971e-10,9.081576584526975e-13,64.46909078898734,0.9671171676543742,
8,8.906842708587646,1.2678331090174966e-10,6.346331599308524e-13,72.8551476127595,1.0929185136850528,
9,9.988938808441162,1.9333781965006727e-10,9.677806104728438e-13,81.40992597084811,1.2212509211181115,
10,11.070375442504885,1.9259757738896364e-10,9.640752292670697e-13,89.63052465922785,1.3445701998518398,
11,12.151982307434082,2.89300134589502e-10,1.4481327606488649e-12,97.8437381352152,1.4677787128694753,
12,13.23306131362915,2.514804845222073e-10,1.25882146357026e-12,106.4619683401266,1.597062954228917,
13,14.315126180648804,1.2611036339165544e-10,6.312646316950351e-13,114.47665446536708,1.7172898247621444,
14,15.372185945510864,4.1534320323014807e-10,2.0790581370840255e-12,122.55858649483544,1.8385287520961808,
15,16.42828917503357,6.836473755047107e-10,3.4220904324463197e-12,130.86602269555698,1.9631505130753997,
16,17.485288858413696,1.6460296096904442e-10,8.239444498486076e-13,139.17748339286078,2.0878324709101155,
17,18.54099941253662,-1.7368775235531628e-10,8.694148770886297e-13,147.03216050492406,2.205662156714133,
18,19.597387552261356,5.3371467025572e-10,2.6715822918257405e-12,155.647832002038,2.3349079219258635,
19,20.653143167495728,7.368775235531629e-10,3.688541033760238e-12,163.87829345430382,2.458374953033957,
20,21.70895004272461,-2.718034993270525e-10,1.3605463163560577e-12,171.69775101722786,2.57567615309298,
21,22.76463747024536,4.5390309555854636e-10,2.2720748172255318e-12,179.95591158879745,2.6995588213450263,
22,23.820209980010983,7.284656796769851e-10,3.646434427984331e-12,188.6217658762658,2.829557293286671,
23,24.875441789627075,-1.6177658142664874e-10,8.097919255357569e-13,196.46755087311396,2.9472534634493397,
24,25.93168616294861,1.4636608344549123e-10,7.326573325322735e-13,204.8693364047469,3.073290588641333,
25,26.9883885383606,6.822341857335127e-10,3.4150165226781684e-12,212.38491374858236,3.1860335581437425,
26,28.044277667999268,4.3849259757738894e-10,2.194935515714004e-12,221.0626938532405,3.316210816386455,
27,29.101268529891968,8.196500672947509e-11,4.102891877902967e-13,229.3995300670633,3.441273474225558,
28,30.15729331970215,1.9959623149394347e-10,9.991079243361328e-13,237.72880380589876,3.56622279139123,
29,31.21373748779297,4.798115746971735e-10,2.401763162623616e-12,245.64996168886077,3.6850499079262575,
30,32.26853370666504,4.3707940780619104e-10,2.187861605969919e-12,254.07370800816452,3.811416393570129,
31,33.324501037597656,1.379542395693136e-10,6.905507289777693e-13,262.0429733888608,3.930965052250481,
32,34.38039970397949,2.2765814266487216e-10,1.1395755580724794e-12,270.78453778991144,4.062099227264237,
33,35.43557333946228,5.379542395693136e-10,2.692804021098743e-12,278.0446553267595,4.17100993700685,
34,36.49101495742798,3.754374158815613e-10,1.879304400289154e-12,287.04892497631647,4.306084955754079,
35,37.5869402885437,1.2537012113055178e-10,6.275592506385278e-13,295.1943153156075,4.428275715111146,
36,38.64230751991272,2.8997308209959616e-10,1.4515012890734368e-12,303.10297729669617,4.546915352066246,
37,39.696958780288696,4.98721399730821e-10,2.496418812165192e-12,311.636749230519,4.674932412524482,
38,40.75334858894348,4.6157469717362046e-10,2.310476041569461e-12,319.76989026910127,4.796939464856598,
39,41.80449199676514,1.3519515477792732e-10,6.767397630744495e-13,327.596346419481,4.91434580438258,
40,42.86526417732239,2.8088829071332435e-10,1.4060261553596849e-12,336.30212284081006,5.044943128420741,
41,43.914591789245605,5.078061911170929e-10,2.541893946298186e-12,344.3059320045063,5.165010103350062,
42,44.97278261184693,2.4306864064602957e-10,1.216714858469996e-12,352.1807266767342,5.283141593552215,
43,46.02443718910217,1.5619111709286674e-10,7.8183784579872e-13,360.8619377422912,5.413370355371567,
44,47.08387112617493,3.9293405114401075e-10,1.9668861398264924e-12,368.6277562139114,5.529867181099909,
45,48.142826080322266,5.036339165545088e-10,2.521009069880661e-12,377.138065132076,5.657532245776407,
46,49.19588041305542,3.144683714670256e-10,1.57411572385734e-12,384.7651696323165,5.771948097374781,
47,50.25798678398132,1.3169582772543742e-10,6.592234161245188e-13,393.8823336556583,5.908716665258285,
48,51.31344223022461,2.164199192462988e-10,1.083321133903677e-12,402.1856613813418,6.033276753164841,
49,52.367653608322144,5.022207267833109e-10,2.5139351601266788e-12,410.68957127788616,6.160845863725627,
50,53.42307138442993,4.090847913862719e-10,2.047730822526236e-12,417.8862007777088,6.268804085348692,
51,54.476032972335815,1.0854643337819652e-10,5.433460457628022e-13,426.23404674851895,6.394031915486121,
52,55.53416323661804,2.9905787348586806e-10,1.4969764228247362e-12,434.5475415692911,6.518744545833038,
53,56.58749270439148,5.036339165545088e-10,2.521009069880661e-12,442.4865012106835,6.637838693650765,
54,57.64427733421326,2.4374158815612376e-10,1.2200833868760802e-12,451.22168532116456,6.768877078572939,
55,58.70141291618347,1.8209959623149396e-10,9.115261868088574e-13,459.27332431032914,6.88966149504435,
56,59.75691962242127,3.02557200538358e-10,1.5144927706493506e-12,467.196485498557,7.008518627995061,
57,60.81297659873962,3.5861372812920587e-10,1.7950911892560314e-12,419.2028799049241,6.288555871013588,
58,61.87059235572815,0.0018683557873485,9.35221530758817e-06,393.0269501327848,6.3123754147041184,
59,62.90145254135132,0.0022401041722745,1.1213033765979732e-05,386.54680508594936,6.298034839569908,
60,63.95103120803833,0.0024686574024226,1.235707658265314e-05,383.62305188620246,6.305123672357137,
61,65.00147199630737,0.0026561730820995,1.329570241703371e-05,384.2949544311392,6.357003716407268,
62,66.0510094165802,0.0028127975773889,1.4079699775700788e-05,385.9896268245569,6.417340347973113,
63,67.09994387626648,0.0029641382234185,1.48372483732364e-05,387.4943753408861,6.473650023424976,
64,68.14909815788269,0.0031230438761776,1.5632664261474207e-05,388.38693427088606,6.522462487058021,
65,69.19869995117188,0.0032673690444145,1.6355096282582047e-05,388.6933374672152,6.559231641689769,
66,70.24724674224854,0.0034207358008075,1.7122786749499793e-05,389.5874673673418,6.606832952354671,
67,71.29714965820312,0.0035834427994616,1.793723060099181e-05,390.91610634430384,6.663034543008282,
68,72.3463191986084,0.003691737012113,1.8479306580363876e-05,393.940694068481,6.732547826747855,
69,73.3956184387207,0.0038428495289367,1.923571325757248e-05,395.3892529429114,6.787963740727977,
70,74.44472789764404,0.0039970004710632,2.000732903350809e-05,397.2625735113924,6.850428920918945,
71,75.4947578907013,0.0041188277254374,2.0617145815145863e-05,399.2852941034177,6.907929739461912,
72,76.5428261756897,0.004261003230148,2.1328817510906863e-05,400.23342236949367,6.9538463608843175,
73,77.59329557418823,0.0043820042395693,2.1934498452493036e-05,403.1911892306329,7.02518983150016,
74,78.64162254333496,0.0045262462314939,2.2656514127428552e-05,405.8900724982278,7.097830575821553,
75,79.69144415855408,0.0046775993943472,2.3414125378999805e-05,405.7276624572152,7.129133637630703,
76,80.74056148529053,0.0048163235531628,2.410852106655695e-05,408.4915929463291,7.201520144322076,
77,81.78950357437134,0.004965169986541,2.485358466851733e-05,409.8804052921519,7.255534641836991,
78,82.83892607688904,0.0051078808209959,2.556793600327576e-05,412.0246034117721,7.319513110908645,
79,83.8884744644165,0.005258604306864,2.6322395352634687e-05,413.23716955860766,7.371302131324447,
80,84.937340259552,0.0053784130551816,2.692210832890124e-05,415.5757777725316,7.433091692479304,
81,85.9880576133728,0.0055016273216689,2.753886791875726e-05,417.5568174489873,7.490276442236666,
82,87.03742122650146,0.0056658419919246,2.836085854989712e-05,419.4177149464557,7.55479866058296,
83,88.08760333061218,0.0057845865410497,2.895524458573557e-05,420.83939703708864,7.602595982005813,
84,89.13813877105713,0.0059405473755047,2.9735919933115066e-05,422.8697333372152,7.667820057996003,
85,90.18831825256348,0.0060775398384925,3.042164746852626e-05,424.3949941451899,7.721238984948032,
86,91.23940134048462,0.0062165635262449,3.1117542473893294e-05,426.4625887783545,7.783246379362578,
87,92.28960156440736,0.0063604051816958,3.1837554230237266e-05,427.685583833924,7.833657763812256,
88,93.33950638771056,0.0064783373485868,3.242787381705283e-05,430.0198116644304,7.894963292313101,
89,94.39005255699158,0.0066327177658142,3.320063825030853e-05,431.0499762102533,7.944831269833662,
90,95.44012880325316,0.0067828808882907,3.395229265259874e-05,433.4692959767089,8.014598158583734,
91,96.49004578590392,0.0069101312247644,3.458925513730207e-05,434.82745285848097,8.063338625293982,
92,97.54199814796448,0.0070844239569313,3.546169237262248e-05,436.7811732032913,8.131499892387097,
93,98.59160375595091,0.0071833835800807,3.5957043262791205e-05,438.7135503093671,8.182547839964402,
94,99.6420555114746,0.0073434044414535,3.6758041423494825e-05,438.747582538481,8.218729979703708,
95,100.69098806381226,0.0072981830417227,3.6531681824514525e-05,435.93786466354425,8.166500095475492,
96,101.73606371879578,0.0071756507402422,3.591833586905197e-05,434.3421646644304,8.115247928175853,
97,102.7854208946228,0.007018634589502,3.513237804539871e-05,432.4921881008861,8.052494213722557,
98,103.83282375335692,0.0068882873485868,3.4479913739619057e-05,430.7565645040506,7.997400927756559,
99,104.88224411010742,0.0067221456931359,3.3648277418637386e-05,429.740058722152,7.9451160492861534,
100,105.93841648101808,0.0065978494616419,3.302610196004461e-05,427.1862218807595,7.879097449037097,
101,106.98773074150084,0.0064516169582772,3.2294122609193915e-05,426.1665268981012,7.831202848392756,
102,108.02930021286012,0.0063288230148048,3.167946698227668e-05,424.4062539808861,7.777423564085191,
103,109.08176565170288,0.0061612476446837,3.084065407941688e-05,422.94352412797457,7.7181251809839635,
104,110.12992644309998,0.0060332895693135,3.020014894690261e-05,421.1616384253165,7.662870498931755,
105,111.17863917350768,0.0059059830417227,2.9562905192738195e-05,418.7846507177216,7.598833802793324,
106,112.22810912132265,0.0057502007402422,2.878312350749072e-05,417.5131852420253,7.545033513805041,
107,113.27582144737244,0.0056206020861372,2.8134406317261987e-05,414.8946329860759,7.476862098050616,
108,114.32716488838196,0.005496655921938,2.751398315056924e-05,413.3679872054431,7.42633065737049,
109,115.37615203857422,0.0053541596904441,2.6800706029357354e-05,411.46393738265823,7.366002543087427,
110,116.42120099067688,0.0052370165545087,2.6214336004734747e-05,409.17403249569617,7.305537805418107,
111,117.4700253009796,0.0050790062584118,2.542340190114319e-05,407.5919303362025,7.246580928876037,
112,118.51878094673155,0.0049408973755047,2.4732086029972405e-05,405.7509081251898,7.188176328464729,
113,119.56834626197816,0.0048123242934051,2.4088502428470373e-05,403.29094540620247,7.122612571078763,
114,120.61899590492249,0.0046733504037685,2.3392856691847293e-05,401.6578953287341,7.067134981834244,
115,121.66840720176695,0.0045149088156123,2.259976371882336e-05,400.1137578393671,7.00865148171731,
116,122.718665599823,0.004414050269179,2.209490760511853e-05,397.32876254835446,6.944389921291752,
117,123.76921153068542,0.0042607795423956,2.1327697822657024e-05,396.0997171039241,6.891785868423151,
118,124.81852626800536,0.0041206344549125,2.062618955465601e-05,394.45533634139247,6.835877226164126,
119,125.8667929172516,0.0039928335800807,1.998647130293344e-05,392.5896887636709,6.779401064448212,
120,126.91466641426086,0.003869571332436,1.9369471539274123e-05,388.9890341898734,6.697909422346956,
121,127.96352195739746,0.0037385799461641,1.8713782908606548e-05,387.4543066110127,6.645686242252128,
122,129.01189661026,0.0035886042395693,1.7963066632602685e-05,385.2832367130379,6.579685196286738,
123,130.06084752082825,0.0034564913862718,1.7301764402451475e-05,383.1417692373418,6.5181101822618,
124,131.1088752746582,0.0033303222745625,1.667021408113869e-05,381.6367085056962,6.467407016985923,
125,132.15864944458008,0.003206735397039,1.605158935474856e-05,378.2593402635443,6.38919257936652,
126,133.20630311965942,0.0030760132570659,1.539724845954657e-05,377.61147439405056,6.350333432127394,
127,134.25471234321594,0.0029530373485868,1.4781681991164954e-05,375.58458887569617,6.29251408310303,
128,135.302875995636,0.0027975798115746,1.4003525942347602e-05,372.4248634422785,6.210460000125438,
129,136.35192775726318,0.0027101415208613,1.3565846070888417e-05,369.0331825673418,6.140089041621272,
130,137.40105509757996,0.0026025705921938,1.3027390551597368e-05,366.99409193253166,6.085520655526526,
131,138.44910073280334,0.0024387071332436,1.2207157938801643e-05,364.51496882037975,6.0118026072736335,
132,139.49766373634338,0.0023272078734858,1.1649038820959312e-05,361.4376116432912,5.940783258337889,
133,140.54608988761902,0.0022097316958277,1.1061001727399144e-05,359.7165794177215,5.888778077476108,
134,141.59566497802734,0.0020568413189771,1.0295695819181948e-05,358.02119761797474,5.829263211181957,
135,142.64403223991394,0.0019375307537012,9.698476540903846e-06,355.7504564086076,5.768602806729982,
136,143.69250106811523,0.0018320963660834,9.170715661277115e-06,352.5396326548102,5.696933269732359,
137,144.74173593521118,0.0017390253701211,8.704840800080211e-06,347.95980501025315,5.6074830276500816,
138,145.79248690605164,0.0015480241588156,7.74876783787157e-06,348.48426295151893,5.572772873040939,
139,146.84077858924866,0.0014827146029609,7.4218552486807006e-06,343.8099499717721,5.488093769405676,
140,147.8900501728058,0.0013601833109017,6.808514345962954e-06,340.0815702648101,5.40484905033214,
141,148.93844866752625,0.0012491864064602,6.252909810787611e-06,339.4969937097468,5.371336448751123,
142,149.9874768257141,0.0011599455585464,5.806207084496825e-06,334.96989672493663,5.283531043771109,
143,151.03746104240415,0.0010252090847913,5.131772096885765e-06,361.46979929987344,5.651026762339753,
144,152.0863811969757,4.388963660834455e-09,2.1969545028867726e-11,368.1595991912658,5.522845144095259,
145,153.16257882118225,3.073553162853297e-09,1.5385082431017243e-11,360.2062449781393,5.403534812474957,
146,154.21979689598083,2.588088829071332e-09,1.295502599380533e-11,351.5926257845443,5.274319883799557,
147,155.27776503562927,2.202153432032301e-09,1.1023174917198324e-11,343.7697556537215,5.156967180163897,
148,156.33455395698547,2.142664872139973e-09,1.072539700060693e-11,335.0087500616456,5.02554137024803,
149,157.39278864860535,2.1111036339165547e-09,1.0567413015448614e-11,327.4284356440633,4.911827377899447,
