,Tiempo [s],Corriente [A],Err corriente [A],Tension [V],Err tension [V],Hora
0,0.0,1.4886944818304172e-09,7.451861035550563e-12,183.79264364483547,2.757114724334781,11:00:59
1,1.354067087173462,1.5549798115746972e-09,7.783661089590245e-12,194.18437531540505,2.913003420960778,
2,2.4830007553100586,1.733378196500673e-09,8.676657986360368e-12,202.5990212185823,3.0392334385289717,
3,3.60724139213562,1.7714670255720055e-09,8.867316697638095e-12,210.87638126701265,3.1634039691281526,
4,4.7291765213012695,1.6635935397039031e-09,8.327341584257219e-12,219.48965938798736,3.2926136490314097,
5,5.850729465484619,1.481628532974428e-09,7.416491486643616e-12,229.2974508394557,3.439742473001541,
6,6.980337858200073,1.7249663526244954e-09,8.634551380513223e-12,237.4067077434557,3.561391296635001,
7,8.109153270721436,1.4703903095558545e-09,7.360237061239585e-12,246.53117677962024,3.6982694326369563,
8,9.239225387573242,1.7129878869448183e-09,8.57459157378715e-12,255.05284421639237,3.8261049183839235,
9,10.370185613632202,1.5232839838492598e-09,7.62500339877361e-12,264.21703569450636,3.9635789540480664,
10,11.499155044555664,1.665006729475101e-09,8.334415494039333e-12,272.8226344029367,4.09267348901247,
11,12.626458644866943,1.4718034993270525e-09,7.367310971020908e-12,281.9605295412785,4.229753046645356,
12,13.757222652435305,1.6579407806191117e-09,8.299045945128819e-12,290.4308405812278,4.356818111056431,
13,14.884870052337646,1.5310228802153432e-09,7.663741476148938e-12,299.0859307948228,4.486655019230596,
14,16.01455068588257,1.6593539703903095e-09,8.306119854910912e-12,307.55268912731646,4.613666775799609,
15,17.143731117248535,1.557806191117093e-09,7.797808909153658e-12,316.36378599834177,4.745843980252355,
16,18.26452922821045,1.5951547779273216e-09,7.984762239100917e-12,325.39586890270886,4.881336276384831,
17,19.388761520385746,1.586742934051144e-09,7.942655633256598e-12,334.1009369007468,5.011922938854579,
18,20.51813268661499,1.6374831763122476e-09,8.196642679712404e-12,342.3818284595317,5.136146449247564,
19,21.64755487442017,1.580349932705249e-09,7.910654612815047e-12,351.67471174359497,5.275551048914992,
20,22.775367259979248,1.6565275908479138e-09,8.29197203534673e-12,360.00620571070885,5.400533662978938,
21,23.903888463974,1.655114401076716e-09,8.284898125564648e-12,368.6686854775317,5.530481451464591,
22,25.037862300872803,1.6304172274562584e-09,8.161273130802371e-12,377.84981134807595,5.668209560505207,
23,26.171793699264526,0.0008923858681022881,4.466914081787106e-06,342.88563458518985,5.3426328505710385,
24,27.50074052810669,0.0011095586810228803,5.5539912429264235e-06,347.1124403848101,5.45445188929052,
25,28.634135723114014,0.0012213092193808883,6.113368157376726e-06,348.1347809929114,5.494699484300517,
26,29.77098107337952,0.0012982392328398384,6.498447944817446e-06,352.16883023139235,5.572364260416003,
27,30.91228580474853,0.0014208582099596231,7.112227762634334e-06,357.52304674924056,5.680018065097157,
28,32.057345390319824,0.0015115247644683716,7.566066985694412e-06,360.2291036593671,5.740823459627619,
29,33.2054545879364,0.0016519228802153432,8.268841808394401e-06,363.97238609481013,5.828274580172551,
30,34.35556745529175,0.0017863377523553163,8.941666991509075e-06,367.6600969851899,5.913558286131974,
31,35.50834965705872,0.0019285695154777928,9.653620293580803e-06,371.2146136246835,5.998586444517989,
32,36.66913962364197,0.002012943741588156,1.0075962726594819e-05,374.4226487983544,6.065519453691357,
33,37.83171534538269,0.0021197816958277256,1.0610749279454681e-05,378.2253269474683,6.146380411157834,
34,38.985300064086914,0.0022567019515477792,1.1296115375187155e-05,381.30425220911394,6.223090087350574,
35,40.14125275611877,0.002398378532974428,1.200528966761352e-05,384.1001592074683,6.296614416717579,
36,41.30041575431824,0.0025072514131897713,1.2550262217160186e-05,387.89941958278484,6.377877727397729,
37,42.463791370391846,0.0026211803499327055,1.3120543291759586e-05,391.91393347481016,6.463497192078329,
