,Tiempo [s],Corriente tubo [A],Err corriente tubo [A],Tension tubo [V],Err tension tubo [V],"Medicion ""corriente"" [V]","Medicion ""tension"" [V]","Rango ""corriente""","Rango ""tension""",Hora
0,0.0,2.472409152086137e-10,1.2375997345932418e-12,26.587991574696204,0.3988532375594527,3.674e-06,0.024316693,0.1,0.1,11:23:11
1,1.5828807353973389,2.0800807537012113e-10,1.0412145290762717e-12,26.66705409101266,0.40003926560613345,3.091e-06,0.024389001,0.1,0.1,
2,2.8012757301330566,2.3183041722745625e-10,1.1604604341423854e-12,26.81004159735443,0.4021842626430946,3.445e-06,0.024519774,0.1,0.1,
3,3.9857821464538574,3.179676985195155e-10,1.5916320717023317e-12,22.48998707164557,0.33737805189617526,4.725e-06,0.020568765,0.1,0.1,
4,5.173196315765381,2.0383580080753703e-10,1.0203296531135819e-12,46.438867204037976,0.6966412310347304,3.029e-06,0.04247179,0.1,0.1,
5,6.3583033084869385,3.123822341857335e-10,1.5636732857210463e-12,53.05729017534177,0.795925891206229,4.642e-06,0.04852483,0.1,0.1,
6,7.5549328327178955,2.4515477792732167e-10,1.2271572965299824e-12,62.60782904554431,0.9391959239638987,3.643e-06,0.057259505,0.1,0.1,
7,8.74607515335083,5.295423956931359e-10,2.65069741539962e-12,71.17684904779746,1.0677420224600787,7.869e-06,0.065096513,0.1,0.1,
8,9.945766925811768,4.839838492597577e-10,2.422648039031983e-12,80.1752683356709,1.2027295746307642,7.192e-06,0.073326234,0.1,0.1,
9,11.13363242149353,2.7664872139973084e-10,1.3848044263071575e-12,90.09415777240507,1.3515252961147426,4.111e-06,0.082397791,0.1,0.1,
10,12.327249765396118,4.5174966352624495e-10,2.2612955261828597e-12,98.98364986227848,1.4848788530430996,6.713e-06,0.090527893,0.1,0.1,
11,13.520694017410278,4.434051144010767e-10,2.2195257733978464e-12,108.00760616581013,1.6202495007365247,6.589e-06,0.09878097,0.1,0.1,
12,14.713401556015015,3.390309555854643e-10,1.6970670117000158e-12,117.38359987073419,1.7608976078583123,5.038e-06,0.10735601,0.1,1.0,
13,15.862196683883667,4.0558546433378197e-10,2.030214474604196e-12,126.7631992723671,1.901603082896181,6.027e-06,0.11593435,0.1,1.0,
14,17.014108657836914,3.60699865410498e-10,1.805533627420631e-12,135.60632113569622,2.034260714024001,5.36e-06,0.12402204,0.1,1.0,
15,18.182870864868164,4.65814266487214e-10,2.3316977708150257e-12,144.2662407516709,2.164170120863369,6.922e-06,0.13194218,0.1,1.0,
16,19.3441059589386,4.272543741588156e-10,2.138681090613756e-12,153.20340629049366,2.2982385235283402,6.349e-06,0.14011588,0.1,1.0,
17,20.50335168838501,4.623149394347241e-10,2.314181422866161e-12,162.53474326063292,2.438219996058944,6.87e-06,0.14865008,0.1,1.0,
18,21.670372247695923,3.004710632570659e-10,1.5040503325225372e-12,171.38564097196203,2.5709942483427826,4.465e-06,0.15674488,0.1,1.0,
19,22.82353115081787,4.861372812920592e-10,2.433427330082131e-12,180.625392096,2.7096018547653546,7.224e-06,0.16519532,0.1,1.0,
20,23.97553277015686,4.868102288021534e-10,2.4367958585353947e-12,189.19301894258226,2.838126733928279,7.234e-06,0.17303105,0.1,1.0,
21,25.143087148666382,4.202557200538358e-10,2.103648394751925e-12,198.6096976879114,2.9793884147890153,6.245e-06,0.1816433,0.1,1.0,
22,26.315455198287964,4.629878869448183e-10,2.31754995131776e-12,207.47329772607597,3.1123532631112405,6.88e-06,0.18974972,0.1,1.0,
23,27.473791122436523,4.861372812920592e-10,2.433427330082131e-12,216.5926126973924,3.249154143748239,7.224e-06,0.19809001,0.1,1.0,
24,28.646925926208496,4.720726783310902e-10,2.363025085419208e-12,225.38258368259494,3.3810144535829423,7.015e-06,0.20612909,0.1,1.0,
25,29.831761360168457,3.6419919246298787e-10,1.8230499753119355e-12,234.39896744825316,3.51627121106557,5.412e-06,0.21437524,0.1,1.0,
26,30.996269464492798,5.673620457604307e-10,2.8400087146610043e-12,243.86129184697467,3.658217692666639,8.431e-06,0.22302924,0.1,1.0,
27,32.173850774765015,5.036339165545088e-10,2.521009069880661e-12,253.04923021106327,3.796047988739885,7.484e-06,0.23143229,0.1,1.0,
28,33.346073627471924,3.2503364737550475e-10,1.6270016202482157e-12,262.4304405611392,3.9367775753247787,4.83e-06,0.2400121,0.1,1.0,
29,34.52844572067261,2.8364737550471065e-10,1.419837121890787e-12,271.5179602722152,4.07310147379342,4.215e-06,0.24832331,0.1,1.0,
30,35.704143047332764,5.701884253028264e-10,2.8541565341824747e-12,280.48485066370887,4.207615858066287,8.473e-06,0.2565242,0.1,1.0,
31,36.89059066772461,5.9535666218035e-10,2.98013949851298e-12,289.15596793553163,4.337693225614182,8.847e-06,0.26445458,0.1,1.0,
32,38.087459325790405,1.1278600269179004e-10,5.645677731988921e-13,298.74374888716454,4.481521556052101,1.676e-06,0.27322331,0.1,1.0,
33,39.27194690704346,6.619111709286676e-10,3.313286963163162e-12,307.6541063348861,4.615187935575861,9.836e-06,0.2813725,0.1,1.0,
34,40.45905590057373,3.1870794078061914e-10,1.5953374529777798e-12,317.3509742386836,4.760652734753014,4.736e-06,0.290241,0.1,1.0,
35,41.65348410606384,5.113055181695828e-10,2.5594102942624084e-12,327.11623760124047,4.907143668883826,7.598e-06,0.29917206,0.1,1.0,
36,42.844571590423584,8.398384925975775e-10,4.20392588859827e-12,336.2298404601266,5.043858928925267,1.248e-05,0.30750713,0.1,1.0,
