,Tiempo [s],Corriente tubo [A],Err corriente tubo [A],Tension tubo [V],Err tension tubo [V],"Medicion ""corriente"" [V]","Medicion ""tension"" [V]","Rango ""corriente""","Rango ""tension""",Hora
0,0.0,-1.2819650067294752e-10,6.417023639030973e-13,26.436519003037976,0.3965808755313083,-1.905e-06,0.024178155,0.1,0.1,11:02:44
1,1.5944554805755615,-6.164199192462988e-11,3.0855494498261226e-13,26.529090060316456,0.39796957219757184,-9.16e-07,0.024262819,0.1,0.1,
2,2.777937412261963,-2.899730820995962e-10,1.4514965837422413e-12,26.702066854113927,0.4005643899065496,-4.309e-06,0.024421016,0.1,0.1,
3,3.958284378051758,-1.5551816958277254e-10,7.784646121521587e-13,23.406218347455695,0.35112256331754504,-2.311e-06,0.02140672,0.1,0.1,
4,5.136795997619629,-1.7860026917900403e-10,8.940051340350183e-13,44.43793506078482,0.6666246569129992,-2.654e-06,0.040641784,0.1,0.1,
5,6.318182945251465,-6.931359353970391e-11,3.4695615958079775e-13,52.34774047216455,0.7852816716642547,-1.03e-06,0.047875889,0.1,0.1,
6,7.500277519226074,5.464333781965007e-11,2.7352696574693595e-13,61.87276080081013,0.9281689369480994,8.12e-07,0.056587228,0.1,0.1,
7,8.67957878112793,2.7321668909825034e-11,1.3676481129991377e-13,70.79669269115189,1.0620390889050868,4.06e-07,0.064748825,0.1,0.1,
8,9.858750820159912,3.6406460296096905e-11,1.82239895028048e-13,79.54352412898734,1.1932525203228679,5.41e-07,0.072748451,0.1,0.1,
9,11.035626888275146,2.826379542395693e-12,1.4152132132916212e-14,89.13755596579745,1.3371750095672452,4.2e-08,0.081522904,0.1,0.1,
10,12.214768171310425,1.6083445491251682e-11,8.051052756261839e-14,97.99705398616456,1.4700785817991284,2.39e-07,0.089625572,0.1,0.1,
11,13.396611452102661,1.541049798115747e-11,7.714201413619213e-14,107.14442717881013,1.6073006391531865,2.29e-07,0.097991523,0.1,0.1,
12,14.577639102935791,7.355316285329744e-11,3.6818258965832175e-13,116.42122148117723,1.7464606960590503,1.093e-06,0.10647584,0.1,1.0,
13,15.72882080078125,8.5464333781965e-11,4.2780553306140914e-13,125.27395353101267,1.8792625043966313,1.27e-06,0.11457232,0.1,1.0,
14,16.88534188270569,1.3519515477792732e-10,6.767397630744495e-13,134.12564628403797,2.0120487304419172,2.009e-06,0.12266785,0.1,1.0,
15,18.043837308883667,1.3378196500672947e-10,6.696658537224275e-13,143.06908741592403,2.146211282957176,1.988e-06,0.13084729,0.1,1.0,
16,19.19445538520813,-6.3257065948855986e-12,3.166269090123369e-14,152.3815876198228,2.285910141912787,-9.4e-08,0.13936426,0.1,1.0,
17,20.346616506576538,1.120457604306864e-10,5.608623922075245e-13,161.47093094335443,2.4222614324110423,1.665e-06,0.14767714,0.1,1.0,
18,21.50421714782715,2.0309555854643338e-10,1.0166242718967346e-12,170.14502129794937,2.5523834145221405,3.018e-06,0.15561024,0.1,1.0,
19,22.656617879867554,1.6823687752355317e-11,8.421589372157546e-14,179.13294489481015,2.6872132171958842,2.5e-07,0.16383036,0.1,1.0,
20,23.80950355529785,-2.990578734858681e-10,1.496971717493537e-12,188.54504597792408,2.8284061719463933,-4.444e-06,0.17243842,0.1,1.0,
21,24.96725606918335,-1.309555854643338e-10,6.555133297154603e-13,196.95496852422787,2.954565331090676,-1.946e-06,0.18012992,0.1,1.0,
22,26.126208066940308,-1.5336473755047108e-10,7.676853215515561e-13,206.37644666178483,3.0958990185442277,-2.279e-06,0.18874656,0.1,1.0,
23,27.288800954818726,-1.0995962314939435e-10,5.504152495608992e-13,215.1391582047595,3.2273504162242848,-1.634e-06,0.19676071,0.1,1.0,
24,28.45361065864563,2.2483176312247645e-10,1.1254277388085534e-12,224.15533857950632,3.362604221272582,3.341e-06,0.20500668,0.1,1.0,
25,29.622754335403442,-2.6648721399730822e-11,1.3339158262788681e-13,233.61512210043037,3.5045124852514964,-3.96e-07,0.21365835,0.1,1.0,
26,30.78435182571411,-1.1695827725437415e-10,5.854479426234667e-13,242.34528496167093,3.6354755830982666,-1.738e-06,0.22164273,0.1,1.0,
27,31.95244598388672,2.9071332436069986e-10,1.4552066703407038e-12,250.9677946944304,3.764823863390885,4.32e-06,0.22952866,0.1,1.0,
