,Tiempo [s],Corriente tubo [A],Err corriente tubo [A],Tension tubo [V],Err tension tubo [V],"Medicion ""corriente"" [V]","Medicion ""tension"" [V]","Rango ""corriente""","Rango ""tension""",Hora
0,0.0,1.2611036339165544e-10,6.312646316950351e-13,26.418445611962028,0.3963098087129832,1.874e-06,0.024161629,0.1,0.1,11:07:29
1,1.5967719554901123,1.7934051144010766e-10,8.977152205539838e-13,26.511726487126584,0.39770915056653305,2.665e-06,0.024246942,0.1,0.1,
2,2.7803282737731934,1.4710632570659488e-10,7.363627136577071e-13,26.67103171022785,0.40009892130129554,2.186e-06,0.024392638,0.1,0.1,
3,3.9625909328460693,1.611036339165545e-10,8.064281025408584e-13,22.86693095756962,0.3430326474435667,2.394e-06,0.020913506,0.1,0.1,
4,5.14384913444519,2.1433378196500674e-10,1.0728786958989026e-12,45.54538344673418,0.6832378576798936,3.185e-06,0.041654633,0.1,0.1,
5,6.32612681388855,4.4825033647375505e-10,2.2437791782397113e-12,52.811198758962036,0.7922342419505132,6.661e-06,0.048299763,0.1,0.1,
6,7.505013942718506,5.897711978465679e-10,2.9521807123082634e-12,61.65803761631645,0.9249479394704917,8.764e-06,0.056390855,0.1,0.1,
7,8.690332412719727,4.679004037685061e-10,2.342140209015951e-12,70.48845853702534,1.0574152886578783,6.953e-06,0.064466928,0.1,0.1,
8,9.870241641998291,4.861372812920592e-10,2.433427330082131e-12,80.0512783563038,1.2008695700885625,7.224e-06,0.073212836,0.1,0.1,
9,11.046724557876587,5.792732166890982e-10,2.899631668361829e-12,89.0410576831772,1.3357275429378896,8.608e-06,0.081434657,0.1,0.1,
10,12.235108613967896,4.979811574697173e-10,2.4927134308657863e-12,97.96196164349368,1.469552260120173,7.4e-06,0.089593484,0.1,0.1,
11,13.436883211135864,4.763122476446837e-10,2.384246814669557e-12,107.78769895707595,1.6169506244465364,7.078e-06,0.098579849,0.1,0.1,
12,14.630165576934814,4.0767160161507407e-10,2.0406569127882475e-12,117.22611571946835,1.7585351683222592,6.058e-06,0.10721198,0.1,1.0,
