,Tiempo [s],Corriente tubo [A],Err corriente tubo [A],Tension tubo [V],Err tension tubo [V],"Medicion ""corriente"" [V]","Medicion ""tension"" [V]","Rango ""corriente""","Rango ""tension""",Hora
0,0.0,7.671601615074024e-12,3.840429939895992e-14,26.431441397734183,0.396504735378176,1.14e-07,0.024173513,0.1,0.1,10:42:45
1,1.6601595878601074,7.846567967698518e-11,3.927728427660519e-13,26.528789478734176,0.39796509432988436,1.166e-06,0.024262546,0.1,0.1,
2,2.83542537689209,-1.0087483176312248e-10,5.049401197671926e-13,26.71803650527848,0.40080399683394224,-1.499e-06,0.024435624,0.1,0.1,
3,4.016512393951416,-9.804845222072679e-11,4.907923017806648e-13,24.530631524341775,0.3679901824203367,-1.457e-06,0.02243508,0.1,0.1,
4,5.195815563201904,-1.8768506056527591e-10,9.394802668651108e-13,44.923389549405066,0.6739070803831205,-2.789e-06,0.041085768,0.1,0.1,
5,6.369904041290283,-5.778600269179004e-10,2.8925530532690396e-12,52.91465887318988,0.7937860445372308,-8.587e-06,0.048394371,0.1,0.1,
6,7.550050258636475,1.4710632570659488e-10,7.363627136577071e-13,62.34694952146835,0.9352823824221911,2.186e-06,0.05702091,0.1,0.1,
7,8.724944591522217,1.7301480484522208e-10,8.660510540747734e-13,70.9854078664557,1.0648700854302973,2.571e-06,0.064921421,0.1,0.1,
8,9.899032592773438,-5.6729475100942125e-11,2.839646949425718e-13,80.4475036160886,1.2068133243519321,-8.43e-07,0.073575206,0.1,0.1,
9,11.07377815246582,-3.2907133243606996e-11,1.6471885784610156e-13,89.59435379711392,1.3440275413369258,-4.89e-07,0.081940679,0.1,0.1,
10,12.25682544708252,-4.690444145356662e-11,2.347841997539322e-13,99.0168978796076,1.4853775037960886,-6.97e-07,0.090558294,0.1,0.1,
11,13.433867931365967,1.3997308209959623e-11,7.006814064854408e-14,108.00161959365822,1.620159598931415,2.08e-07,0.098775489,0.1,0.1,
12,14.61530590057373,5.585464333781965e-12,2.7962130846354183e-14,116.15773373902532,1.7425080425882589,8.3e-08,0.10623486,0.1,1.0,
13,15.766666889190674,8.896366083445492e-11,4.4532187855025847e-13,125.62814018116457,1.8845757380209707,1.322e-06,0.11489625,0.1,1.0,
14,16.91881823539734,-1.6083445491251682e-11,8.050582225149522e-14,134.4028704517848,2.016207398219261,-2.39e-07,0.12292139,0.1,1.0,
15,18.07088041305542,1.5336473755047108e-10,7.67690026882592e-13,143.35201661910128,2.150455571330078,2.279e-06,0.13110605,0.1,1.0,
16,19.22127103805542,1.0296096904441453e-10,5.153872622390132e-13,152.31216570835443,2.2848687527150924,1.53e-06,0.13930077,0.1,1.0,
17,20.372288703918457,2.0800807537012113e-10,1.0412145290762717e-12,162.17244727191138,2.4327850565305744,3.091e-06,0.14831873,0.1,1.0,
18,21.52454447746277,1.1978465679676983e-10,5.996004664064299e-13,170.8837051286076,2.5634645566575744,1.78e-06,0.15628582,0.1,1.0,
