,Tiempo [s],Corriente [A],Err corriente [A],Tension [V],Err tension [V],Hora
0,0.0,5.723485868102288e-09,5.723485868102288e-09,247.41586415368351,3.71152857863364,10:04:26
1,1.585425615310669,5.736204576043069e-09,5.736204576043069e-09,260.1013854982279,3.9018262367188377,
2,2.742502450942993,5.709353970390309e-09,5.709353970390309e-09,268.78059474051895,4.032024519268202,
3,3.902830123901367,5.624764468371467e-09,5.624764468371467e-09,277.8036807332152,4.167381342349245,
4,5.057985305786133,5.559892328398385e-09,5.559892328398385e-09,287.2136459464557,4.308541810569685,
5,6.22100567817688,5.577523553162853e-09,5.577523553162853e-09,295.83155823989875,4.437820577118425,
6,7.376158237457275,5.580349932705248e-09,5.580349932705248e-09,305.02969708422785,4.575803417176086,
7,8.526649951934814,5.552086137281292e-09,5.552086137281292e-09,313.78760964397475,4.707182341211868,
8,9.69543170928955,5.542261103633917e-09,5.542261103633917e-09,323.10807883478486,4.847000276705736,
9,10.856094121932983,5.521803499327052e-09,5.521803499327052e-09,332.2299748900506,4.983839380574915,
10,12.028615236282349,5.425168236877524e-09,5.425168236877524e-09,340.94176864022785,5.114526453292304,
11,13.191628456115723,5.488627187079408e-09,5.488627187079408e-09,350.76313653558225,5.261858471466597,
12,14.354287147521973,5.488627187079408e-09,5.488627187079408e-09,359.494752283557,5.392842918873508,
13,15.520388841629028,5.414602960969044e-09,5.414602960969044e-09,368.20073971684815,5.52344289508782,
14,16.68555188179016,5.262247644683714e-09,5.262247644683714e-09,377.1652311392025,5.65792071598416,
15,17.8411123752594,5.3469044414535666e-09,5.3469044414535666e-09,385.9697210766456,5.7899983803273205,
16,18.99713158607483,5.404037685060565e-09,5.404037685060565e-09,395.5659460294177,5.933952989659378,
17,20.155218601226807,5.303903095558547e-09,5.303903095558547e-09,404.35530598678486,6.065803645414365,
18,21.30613875389099,5.165679676985194e-09,5.165679676985194e-09,412.88440330293673,6.193750048696329,
19,22.466296195983887,5.196702557200538e-09,5.196702557200538e-09,422.459504057886,6.337387764536892,
20,23.62133002281189,5.262987886944818e-09,5.262987886944818e-09,431.05491335212656,6.46632897062735,
21,24.77838683128357,5.18257065948856e-09,5.18257065948856e-09,440.0032650467468,6.600564692769367,
22,25.939958095550537,5.2185733512786e-09,5.2185733512786e-09,448.59216903086076,6.729408304849757,
23,27.106221675872803,5.1113728129205926e-09,5.1113728129205926e-09,458.06338742474685,6.871487632976708,
24,28.264557361602783,5.134656796769852e-09,5.134656796769852e-09,466.9646118201392,7.005016413634129,
25,29.426075220108032,5.104306864064603e-09,5.104306864064603e-09,475.80283501278484,7.13760009061765,
26,30.593080520629883,4.992193808882907e-09,4.992193808882907e-09,485.8236426006835,7.287923898276745,
27,31.763772010803223,5.074697173620458e-09,5.074697173620458e-09,493.9356572754431,7.40961362338448,
28,32.93538999557495,4.9216689098250334e-09,4.9216689098250334e-09,503.727167495519,7.5564976932537276,
29,34.11521530151367,4.856056527590848e-09,4.856056527590848e-09,512.5324906538101,7.68858782338637,
30,35.284711599349976,5.028869448183041e-09,5.028869448183041e-09,521.3825633383418,7.821349301894158,
31,36.45323324203491,4.909690444145357e-09,4.909690444145357e-09,530.2825105668101,7.954858891796627,
32,37.629854679107666,4.954777927321669e-09,4.954777927321669e-09,539.2449981238987,8.089306696384078,
33,38.82047152519226,4.879340511440108e-09,4.879340511440108e-09,548.8716873117341,8.233718275316152,
34,40.010454416275024,4.830686406460296e-09,4.830686406460296e-09,557.8751898857467,8.368781332225819,
35,41.2013041973114,4.929407806191117e-09,4.929407806191117e-09,567.5843848316582,8.514430632838454,
36,42.38892602920532,8.950538358008076e-09,8.950538358008076e-09,576.6326893384179,8.650166678360044,
37,43.58501172065735,5.31514131897712e-09,5.31514131897712e-09,585.7022978113038,8.786220601511765,
38,44.77982139587402,0.0016952267160161506,0.0016952267160161506,516.1334186331646,8.194901240190896,
39,46.18615794181824,0.0018719122476446837,0.0018719122476446837,520.800927141519,8.319340857938437,
40,47.383142709732056,0.001948699461641992,0.001948699461641992,526.0438458121519,8.42145072478815,
41,48.590890407562256,0.0020397198519515477,0.0020397198519515477,530.3330561258227,8.514140770181662,
42,49.864426612854004,0.002123487483176312,0.002123487483176312,535.6749849632912,8.620306362842172,
43,51.0733368396759,0.0022407894347240913,0.0022407894347240913,541.0567459048101,8.73820790367959,
44,52.27559161186218,0.0023266811574697175,0.0023266811574697175,546.0430254815191,8.840232056302064,
45,53.50131678581238,0.002421849394347241,0.002421849394347241,551.636961498481,8.954495880279797,
46,54.72652006149292,0.0025275467025572007,0.0025275467025572007,556.7839505922785,9.065911920795962,
47,55.944891691207886,0.00261553398384926,0.00261553398384926,561.6629563744302,9.167626802880411,
48,57.16821265220642,0.002692490713324361,0.002692490713324361,566.9683371079747,9.27201768579661,
49,58.43336248397827,0.0028037767833109014,0.0028037767833109014,571.9320884958228,9.383299366527503,
50,59.65476393699646,0.0028980598923283984,0.0028980598923283984,576.3189921324051,9.480470916771369,
51,60.90332841873169,0.0030039331090174967,0.0030039331090174967,582.0562005174684,9.601729647226556,
52,62.13456106185913,0.0031070913862718706,0.0031070913862718706,586.5532662329114,9.704044260232086,
53,63.37536859512329,0.0032033351951547776,0.0032033351951547776,592.4146517103798,9.824123420220468,
54,64.61786317825317,0.0033005542395693134,0.0033005542395693134,597.6374405117723,9.935344213602908,
55,65.85521388053894,0.0034111987213997306,0.0034111987213997306,602.3169498272152,10.043618422207159,
56,67.10447311401367,0.003500070188425303,0.003500070188425303,606.2444017137975,10.133228398800716,
