,Tiempo [s],Corriente [A],Err corriente [A],Tension [V],Err tension [V],Hora
0,0.0,2.365275908479139e-09,2.8239197710598156e-09,43.03761713043038,0.0005765131756951056,10:17:07
1,1.5858619213104248,2.420255720053836e-09,2.8564877212704143e-09,30.66277161435443,0.0005899139738657347,
2,2.923781394958496,2.3871467025572005e-09,2.836919977644006e-09,21.190321944556963,0.0005818439705610213,
3,4.102535009384155,2.4604979811574697e-09,2.8800923022906302e-09,11.706792312658227,0.0005997226364190307,
4,5.279714584350586,2.6106998654104977e-09,2.9665368147769896e-09,24.92544826922785,0.0006363328953136625,
5,6.456871747970581,2.585329744279946e-09,2.952113407628687e-09,26.569704619974686,0.0006301491732691781,
6,7.6359453201293945,2.568371467025572e-09,2.9424328759679376e-09,26.60787564273418,0.0006260157569423623,
7,8.818051099777222,2.56628532974428e-09,2.941239816261876e-09,26.676193808898738,0.0006255072811243811,
8,10.001900672912598,2.4901076716016148e-09,2.897337429356878e-09,26.910558662379746,0.0006069397125452058,
9,11.183735847473145,2.353970390309556e-09,2.8171761455680755e-09,42.48115722,0.0005737575648105714,
10,12.365395545959473,2.622678331090175e-09,2.9733224912998154e-09,46.51204566307595,0.0006392525306556214,
11,13.546778440475464,2.5521534320323016e-09,2.933145021584467e-09,55.48527764291139,0.0006220627675187021,
12,14.73153305053711,2.5803499327052487e-09,2.9492740069401815e-09,65.02922295598734,0.0006289353922843195,
13,15.923923254013062,2.5162180349932707e-09,2.912459780782955e-09,73.59621549722785,0.000613303861492836,
14,17.1131272315979,2.6650067294751007e-09,2.9971780388063984e-09,82.7008441715443,0.0006495696690269292,
15,18.30107021331787,2.4978465679676985e-09,2.9018277863900295e-09,92.4039342143671,0.0006088259938054568,
16,19.500721216201782,2.451278600269179e-09,2.8747016781083823e-09,101.49588994678483,0.0005974755013524723,
17,20.682339429855347,2.468236877523553e-09,2.8846095022627723e-09,111.16999873921517,0.0006016089176792807,
18,21.874476194381714,2.6374831763122477e-09,2.981687945947505e-09,120.19075200712658,0.0006428610687187172,
19,23.063904523849487,2.5718707940780618e-09,2.9444330519414848e-09,129.69220243301268,0.0006268674382799906,
20,24.237948417663574,2.4654104979811576e-09,2.882960562651939e-09,138.51994100210126,0.0006009188210074607,
21,25.400511980056763,2.466150740242261e-09,2.883392518926127e-09,148.04845221730378,0.0006010992475498101,
22,26.571141242980957,2.5542395693135935e-09,2.934341372264186e-09,156.19634142918989,0.0006225700060894588,
23,27.73531937599182,2.4485195154777925e-09,2.873086459404673e-09,165.67497308740508,0.0005968018153593066,
24,28.905651330947876,2.650201884253028e-09,2.9888559359972607e-09,175.05431899787342,0.0006459598469433208,
25,30.072378158569336,2.482368775235532e-09,2.8928401027779543e-09,183.30342851946835,0.00060505222906856,
26,31.24773097038269,2.466823687752355e-09,2.883785150306017e-09,192.46976048350632,0.0006012632716792187,
27,32.426822900772095,2.6537012113055183e-09,2.9908250681514257e-09,201.78680439346834,0.0006468127724162551,
28,33.59956669807434,2.590242261103634e-09,2.954911764896149e-09,210.77682550305062,0.0006313452970128776,
