,Tiempo [s],Corriente [A],Err corriente [A],Tension [V],Err tension [V],Hora
0,0.0,1.4485195154777928e-09,1.4485195154777928e-09,161.346448785,2.420385741266663,9:14:14
1,1.3731186389923096,1.4407133243607e-09,1.4407133243607e-09,170.98692480568354,2.5650041538906603,
2,2.4300293922424316,1.5267833109017497e-09,1.5267833109017497e-09,179.68675398946834,2.695511784848466,
3,3.4869680404663086,1.4823687752355316e-09,1.4823687752355316e-09,187.69111388769622,2.815586534119121,
4,4.542231321334839,1.3547106325706595e-09,1.3547106325706595e-09,195.7254561897595,2.936111035953765,
5,5.591998815536499,1.2876850605652758e-09,1.2876850605652758e-09,204.65270496765822,3.070030192651415,
6,6.655910968780518,1.3434051144010766e-09,1.3434051144010766e-09,212.6709496221899,3.1903132518259167,
7,7.71416974067688,1.4491924629878868e-09,1.4491924629878868e-09,220.38637500044302,3.3060536788851436,
8,8.770731687545776,1.534522207267833e-09,1.534522207267833e-09,228.3560938982658,3.425608801561091,
9,9.828483819961548,1.5049125168236876e-09,1.5049125168236876e-09,236.79394494788608,3.552186428349088,
10,10.885641813278198,1.3547106325706595e-09,1.3547106325706595e-09,245.1024589045696,3.676823820607667,
11,11.93716835975647,1.3314266487213998e-09,1.3314266487213998e-09,253.07764644170888,3.796460955056755,
12,13.006341695785522,1.4901076716016151e-09,1.4901076716016151e-09,261.80363972965824,3.927361094360909,
13,14.05959939956665,1.3518842530282638e-09,1.3518842530282638e-09,269.77270590644304,4.046906375624042,
14,15.116079330444336,1.4033647375504711e-09,1.4033647375504711e-09,278.72335179169625,4.181176542710835,
15,16.17262101173401,1.486608344549125e-09,1.486608344549125e-09,286.1947622969747,4.293256456286872,
16,17.229361295700073,1.4428667563930014e-09,1.4428667563930014e-09,294.29560424798734,4.414778549330247,
17,18.285144805908203,1.4978465679676985e-09,1.4978465679676985e-09,302.51502451111395,4.5380794777334605,
18,19.350431203842163,1.5401749663526245e-09,1.5401749663526245e-09,311.076341791481,4.666509258406496,
19,20.40912914276123,1.4703903095558545e-09,1.4703903095558545e-09,318.9726080421519,4.784962470898254,
20,21.4663143157959,1.3885598923283984e-09,1.3885598923283984e-09,327.2249418306835,4.908757110175866,
21,22.524312019348145,1.4041049798115747e-09,1.4041049798115747e-09,335.9908355963924,5.040255771400514,
22,23.572558879852295,1.5034993270524899e-09,1.5034993270524899e-09,343.81704487065826,5.157658085031034,
23,24.63719916343689,1.514064602960969e-09,1.514064602960969e-09,351.9509068475823,5.2796755291843,
24,25.69477915763855,1.5585464333781965e-09,1.5585464333781965e-09,360.1068988389873,5.402024956995317,
25,26.751389026641846,1.481628532974428e-09,1.481628532974428e-09,368.47129563945566,5.527500673599147,
26,27.80882430076599,1.4252355316285328e-09,1.4252355316285328e-09,376.4623161739114,5.647375314143304,
27,28.86571168899536,1.4160834454912519e-09,1.4160834454912519e-09,384.6701035601646,5.7705017214932255,
28,29.927189588546753,1.4160834454912519e-09,1.4160834454912519e-09,392.9660739287721,5.8949509787442045,
29,30.9816632270813,1.3836473755047105e-09,1.3836473755047105e-09,401.22110769381015,6.018786131837767,
30,32.03877258300781,0.001696207469717362,0.001696207469717362,327.3213796063291,5.401998533169727,
31,33.07839798927307,0.001934050538358008,0.001934050538358008,329.14923217936706,5.513941059051696,
32,34.12738347053528,0.0019993643337819647,0.0019993643337819647,330.79340524556966,5.561903461448341,
33,35.178483724594116,0.0021675475100942127,0.0021675475100942127,331.7782072711392,5.6390429900895525,
34,36.22911620140076,0.002325295760430686,0.002325295760430686,333.2661687326582,5.720948707885462,
35,37.33077883720398,0.0024477298115746973,0.0024477298115746973,336.1518847307595,5.810333810469211,
36,38.37891459465027,0.002558469179004038,0.002558469179004038,339.68713520594935,5.9049826958642155,
37,39.41892981529236,0.00274221467025572,0.00274221467025572,338.84578593594944,5.966755026235594,
38,40.469573736190796,0.0028868072005383584,0.0028868072005383584,340.9658927094937,6.05634817536718,
39,41.52739071846008,0.0030175603633916556,0.0030175603633916556,345.0183796270886,6.168415635415092,
40,42.57612133026123,0.00317566130551817,0.00317566130551817,344.4772291845569,6.2274358889429315,
41,43.623478412628174,0.003352541722745626,0.003352541722745626,345.7930481374684,6.321984713680083,
42,44.673542499542236,0.0034534975773889633,0.0034534975773889633,349.25601746670884,6.414590783042726,
43,45.715320110321045,0.0035960481157469716,0.0035960481157469716,349.2751374865823,6.477486013572815,
44,46.772032737731934,0.0037306241588156122,0.0037306241588156122,352.0795187855697,6.576492361180155,
45,47.812395095825195,0.0038981898384925977,0.0038981898384925977,352.64888388886084,6.6598382234233835,
46,48.86463165283203,0.0040168383580080754,0.0040168383580080754,354.8841523924051,6.744818133816392,
47,49.91428279876709,0.004177251076716016,0.004177251076716016,355.66368397670885,6.829367639048822,
48,50.964844942092896,0.0043075182368775234,0.0043075182368775234,357.97764050215187,6.921718868514853,
49,52.01510572433472,0.004461151884253028,0.004461151884253028,358.56661504354435,7.001895519913331,
50,53.056771755218506,0.004631742261103634,0.004631742261103634,359.99639440734177,7.102352349612634,
51,54.107013463974,0.004748221534320323,0.004748221534320323,361.54131024075946,7.179105373758816,
