#Thorlabs FTS
[SpectrumHeader]
#Date,20240423
#Time,11582998
#GMTTime,14582998
#Instrument,0
#InstrModel,CCS200
#Series,0
#InterferometerSerial,M00404267
#Type,emission
#ChannelIndex,0
#XAxisUnit,nm_air
#YAxisUnit,intensity
#Average,1
#RollingAverage,0
#SpectrumSmooth,0
#SSmoothParam1,0
#SSmoothParam2,0
#SSmoothParam3,0
#SSmoothParam4,0
#IntegrationTime,1000.000000
#TriggerMode,0
#AirMeasureOpt,0
#AirTemp,0.00
#AirPressure,0.00
#AirRelHum,0.00
#WnrMin,9799.268555
#WnrMax,51674.531250
#Length,3648
#Resolution,0.0000000000e+00
#ADC,0
#InstrStatus,0
#RefLaserLocked,0
#ChannelIndex,0
#AttenuationFilter,0
#Stitched,0
#ExcitationWavelength_nm,0
#SoftwareVersion,3.310000
#FirmwareVersion,
#Motor_FirmwareVersion,
#ReconstructionAlgorithms_SoftwareVersion,
#Sensor_FirmwareVersion,
#InstrSeriesIdentifier,MUN_CCS_SERIES
#RefGainIndex,0
#RefSignalInPerecent,0.0
#BBRefGainIndex,0
#BBRefSignalInPerecent,0.0
#AutogainStatus,0
#Name,
#Comment,""
#ExtComment,""
#Source,
[Data]
1.934625244e+02,1.289225835e-02
1.936655121e+02,1.407237072e-02
1.938684998e+02,2.143402398e-02
1.940715179e+02,5.221528467e-03
1.942745514e+02,8.733768016e-03
1.944776001e+02,-5.708558951e-03
1.946806641e+02,3.929024562e-03
1.948837433e+02,1.145926490e-02
1.950868378e+02,4.238101654e-03
1.952899628e+02,1.381948963e-02
1.954930878e+02,1.699455455e-02
1.956962280e+02,1.308894437e-02
1.958993835e+02,1.134687383e-02
1.961025696e+02,3.226576839e-03
1.963057556e+02,6.907403469e-03
1.965089722e+02,4.575276747e-03
1.967122040e+02,1.783749089e-02
1.969154358e+02,8.480885997e-03
1.971186981e+02,3.423262155e-03
1.973219757e+02,1.235839818e-02
1.975252533e+02,9.225481190e-04
1.977285614e+02,1.030725054e-02
1.979318848e+02,4.547178745e-03
1.981352234e+02,1.106589474e-02
1.983385773e+02,-7.900196128e-03
1.985419464e+02,3.563751932e-03
1.987453461e+02,3.451360157e-03
1.989487457e+02,1.528058108e-02
1.991521606e+02,-4.809426144e-03
1.993555908e+02,7.188382559e-03
1.995590515e+02,8.944501751e-04
1.997625122e+02,-8.827427402e-03
1.999660034e+02,3.451360157e-03
2.001694946e+02,2.748912433e-03
2.003730164e+02,1.058822963e-02
2.005765533e+02,7.525557186e-03
2.007800903e+02,-9.248895571e-03
2.009836578e+02,4.771961831e-03
2.011872406e+02,1.643259637e-02
2.013908386e+02,1.249888819e-02
2.015944519e+02,8.565180004e-03
2.017980804e+02,1.244269218e-02
2.020017242e+02,-3.278089571e-05
